,Unnamed: 0,region,GCAM_region_ID,GCAM_commodity,GCAM_subsector,GLU,Irr_Rfd,kg_bio_ha,kg_P_ha,cat,Version
738,739,Africa_Southern,4,OilCrop,OilCrop,GLU171,rfd,615.031833010424,28.37,GLU171_OilCrop_Africa_Southern,Lower CI
738,739,Africa_Southern,4,OilCrop,OilCrop,GLU171,rfd,1989.54253873251,28.37,GLU171_OilCrop_Africa_Southern,Median
738,739,Africa_Southern,4,OilCrop,OilCrop,GLU171,rfd,3585.151463931483,28.37,GLU171_OilCrop_Africa_Southern,Upper CI
739,740,Africa_Southern,4,OilCrop,OilCrop,GLU179,rfd,615.031833010424,28.37,GLU179_OilCrop_Africa_Southern,Lower CI
739,740,Africa_Southern,4,OilCrop,OilCrop,GLU179,rfd,1989.54253873251,28.37,GLU179_OilCrop_Africa_Southern,Median
739,740,Africa_Southern,4,OilCrop,OilCrop,GLU179,rfd,3585.151463931483,28.37,GLU179_OilCrop_Africa_Southern,Upper CI
740,741,Africa_Southern,4,OilCrop,OilCrop,GLU182,rfd,615.031833010424,28.37,GLU182_OilCrop_Africa_Southern,Lower CI
740,741,Africa_Southern,4,OilCrop,OilCrop,GLU182,rfd,1989.54253873251,28.37,GLU182_OilCrop_Africa_Southern,Median
740,741,Africa_Southern,4,OilCrop,OilCrop,GLU182,rfd,3585.151463931483,28.37,GLU182_OilCrop_Africa_Southern,Upper CI
741,742,Africa_Southern,4,OilCrop,OilCrop,GLU183,rfd,615.031833010424,28.37,GLU183_OilCrop_Africa_Southern,Lower CI
741,742,Africa_Southern,4,OilCrop,OilCrop,GLU183,rfd,1989.54253873251,28.37,GLU183_OilCrop_Africa_Southern,Median
741,742,Africa_Southern,4,OilCrop,OilCrop,GLU183,rfd,3585.151463931483,28.37,GLU183_OilCrop_Africa_Southern,Upper CI
742,743,Africa_Southern,4,OilCrop,OilCrop,GLU188,rfd,615.031833010424,28.37,GLU188_OilCrop_Africa_Southern,Lower CI
742,743,Africa_Southern,4,OilCrop,OilCrop,GLU188,rfd,1989.54253873251,28.37,GLU188_OilCrop_Africa_Southern,Median
742,743,Africa_Southern,4,OilCrop,OilCrop,GLU188,rfd,3585.151463931483,28.37,GLU188_OilCrop_Africa_Southern,Upper CI
743,744,Africa_Southern,4,OilCrop,OilCrop,GLU190,rfd,615.031833010424,28.37,GLU190_OilCrop_Africa_Southern,Lower CI
743,744,Africa_Southern,4,OilCrop,OilCrop,GLU190,rfd,1989.54253873251,28.37,GLU190_OilCrop_Africa_Southern,Median
743,744,Africa_Southern,4,OilCrop,OilCrop,GLU190,rfd,3585.151463931483,28.37,GLU190_OilCrop_Africa_Southern,Upper CI
744,745,Africa_Southern,4,OilCrop,OilCrop,GLU194,rfd,615.031833010424,28.37,GLU194_OilCrop_Africa_Southern,Lower CI
744,745,Africa_Southern,4,OilCrop,OilCrop,GLU194,rfd,1989.54253873251,28.37,GLU194_OilCrop_Africa_Southern,Median
744,745,Africa_Southern,4,OilCrop,OilCrop,GLU194,rfd,3585.151463931483,28.37,GLU194_OilCrop_Africa_Southern,Upper CI
745,746,Africa_Southern,4,OilCrop,OilCrop,GLU196,rfd,615.031833010424,28.37,GLU196_OilCrop_Africa_Southern,Lower CI
745,746,Africa_Southern,4,OilCrop,OilCrop,GLU196,rfd,1989.54253873251,28.37,GLU196_OilCrop_Africa_Southern,Median
745,746,Africa_Southern,4,OilCrop,OilCrop,GLU196,rfd,3585.151463931483,28.37,GLU196_OilCrop_Africa_Southern,Upper CI
746,747,Africa_Southern,4,OilCrop,OilCrop,GLU197,rfd,615.031833010424,28.37,GLU197_OilCrop_Africa_Southern,Lower CI
746,747,Africa_Southern,4,OilCrop,OilCrop,GLU197,rfd,1989.54253873251,28.37,GLU197_OilCrop_Africa_Southern,Median
746,747,Africa_Southern,4,OilCrop,OilCrop,GLU197,rfd,3585.151463931483,28.37,GLU197_OilCrop_Africa_Southern,Upper CI
747,748,Africa_Southern,4,OilCrop,OilCrop,GLU198,rfd,615.031833010424,28.37,GLU198_OilCrop_Africa_Southern,Lower CI
747,748,Africa_Southern,4,OilCrop,OilCrop,GLU198,rfd,1989.54253873251,28.37,GLU198_OilCrop_Africa_Southern,Median
747,748,Africa_Southern,4,OilCrop,OilCrop,GLU198,rfd,3585.151463931483,28.37,GLU198_OilCrop_Africa_Southern,Upper CI
748,749,Africa_Southern,4,OilCrop,OilCrop,GLU199,rfd,615.031833010424,28.37,GLU199_OilCrop_Africa_Southern,Lower CI
748,749,Africa_Southern,4,OilCrop,OilCrop,GLU199,rfd,1989.54253873251,28.37,GLU199_OilCrop_Africa_Southern,Median
748,749,Africa_Southern,4,OilCrop,OilCrop,GLU199,rfd,3585.151463931483,28.37,GLU199_OilCrop_Africa_Southern,Upper CI
749,750,Africa_Southern,4,OilCrop,OilCropTree,GLU087,rfd,1066.2367579597058,49.1830425674967,GLU087_OilCropTree_Africa_Southern,Lower CI
749,750,Africa_Southern,4,OilCrop,OilCropTree,GLU087,rfd,3449.12778894347,49.1830425674967,GLU087_OilCropTree_Africa_Southern,Median
749,750,Africa_Southern,4,OilCrop,OilCropTree,GLU087,rfd,6215.321010273721,49.1830425674967,GLU087_OilCropTree_Africa_Southern,Upper CI
750,751,Africa_Southern,4,OilCrop,OilCropTree,GLU171,rfd,672.2481822652387,31.0092582322352,GLU171_OilCropTree_Africa_Southern,Lower CI
750,751,Africa_Southern,4,OilCrop,OilCropTree,GLU171,rfd,2174.62947999905,31.0092582322352,GLU171_OilCropTree_Africa_Southern,Median
750,751,Africa_Southern,4,OilCrop,OilCropTree,GLU171,rfd,3918.6777422181085,31.0092582322352,GLU171_OilCropTree_Africa_Southern,Upper CI
751,752,Africa_Southern,4,OilCrop,OilCropTree,GLU179,rfd,1066.2367579597058,49.1830425674967,GLU179_OilCropTree_Africa_Southern,Lower CI
751,752,Africa_Southern,4,OilCrop,OilCropTree,GLU179,rfd,3449.12778894347,49.1830425674967,GLU179_OilCropTree_Africa_Southern,Median
751,752,Africa_Southern,4,OilCrop,OilCropTree,GLU179,rfd,6215.321010273721,49.1830425674967,GLU179_OilCropTree_Africa_Southern,Upper CI
752,753,Africa_Southern,4,OilCrop,OilCropTree,GLU183,rfd,1066.2367579597058,49.1830425674967,GLU183_OilCropTree_Africa_Southern,Lower CI
752,753,Africa_Southern,4,OilCrop,OilCropTree,GLU183,rfd,3449.12778894347,49.1830425674967,GLU183_OilCropTree_Africa_Southern,Median
752,753,Africa_Southern,4,OilCrop,OilCropTree,GLU183,rfd,6215.321010273721,49.1830425674967,GLU183_OilCropTree_Africa_Southern,Upper CI
753,754,Africa_Southern,4,OilCrop,OilCropTree,GLU188,rfd,615.031833010424,28.37,GLU188_OilCropTree_Africa_Southern,Lower CI
753,754,Africa_Southern,4,OilCrop,OilCropTree,GLU188,rfd,1989.54253873251,28.37,GLU188_OilCropTree_Africa_Southern,Median
753,754,Africa_Southern,4,OilCrop,OilCropTree,GLU188,rfd,3585.151463931483,28.37,GLU188_OilCropTree_Africa_Southern,Upper CI
754,755,Africa_Southern,4,OilCrop,OilCropTree,GLU190,rfd,615.031833010424,28.37,GLU190_OilCropTree_Africa_Southern,Lower CI
754,755,Africa_Southern,4,OilCrop,OilCropTree,GLU190,rfd,1989.54253873251,28.37,GLU190_OilCropTree_Africa_Southern,Median
754,755,Africa_Southern,4,OilCrop,OilCropTree,GLU190,rfd,3585.151463931483,28.37,GLU190_OilCropTree_Africa_Southern,Upper CI
755,756,Africa_Southern,4,OilCrop,OilCropTree,GLU198,rfd,615.031833010424,28.37,GLU198_OilCropTree_Africa_Southern,Lower CI
755,756,Africa_Southern,4,OilCrop,OilCropTree,GLU198,rfd,1989.54253873251,28.37,GLU198_OilCropTree_Africa_Southern,Median
755,756,Africa_Southern,4,OilCrop,OilCropTree,GLU198,rfd,3585.151463931483,28.37,GLU198_OilCropTree_Africa_Southern,Upper CI
756,757,Africa_Southern,4,OilCrop,OilCropTree,GLU199,rfd,615.031833010424,28.37,GLU199_OilCropTree_Africa_Southern,Lower CI
756,757,Africa_Southern,4,OilCrop,OilCropTree,GLU199,rfd,1989.54253873251,28.37,GLU199_OilCropTree_Africa_Southern,Median
756,757,Africa_Southern,4,OilCrop,OilCropTree,GLU199,rfd,3585.151463931483,28.37,GLU199_OilCropTree_Africa_Southern,Upper CI
757,758,Africa_Southern,4,OilPalm,OilPalmTree,GLU087,rfd,904.2290361249375,41.71,GLU087_OilPalmTree_Africa_Southern,Lower CI
757,758,Africa_Southern,4,OilPalm,OilPalmTree,GLU087,rfd,2925.05531514039,41.71,GLU087_OilPalmTree_Africa_Southern,Median
757,758,Africa_Southern,4,OilPalm,OilPalmTree,GLU087,rfd,5270.943516411082,41.71,GLU087_OilPalmTree_Africa_Southern,Upper CI
758,759,Africa_Southern,4,OilPalm,OilPalmTree,GLU162,rfd,904.2290361249375,41.71,GLU162_OilPalmTree_Africa_Southern,Lower CI
758,759,Africa_Southern,4,OilPalm,OilPalmTree,GLU162,rfd,2925.05531514039,41.71,GLU162_OilPalmTree_Africa_Southern,Median
758,759,Africa_Southern,4,OilPalm,OilPalmTree,GLU162,rfd,5270.943516411082,41.71,GLU162_OilPalmTree_Africa_Southern,Upper CI
759,760,Africa_Southern,4,OilPalm,OilPalmTree,GLU171,rfd,904.2290361249375,41.71,GLU171_OilPalmTree_Africa_Southern,Lower CI
759,760,Africa_Southern,4,OilPalm,OilPalmTree,GLU171,rfd,2925.05531514039,41.71,GLU171_OilPalmTree_Africa_Southern,Median
759,760,Africa_Southern,4,OilPalm,OilPalmTree,GLU171,rfd,5270.943516411082,41.71,GLU171_OilPalmTree_Africa_Southern,Upper CI
760,761,Africa_Southern,4,OilPalm,OilPalmTree,GLU179,rfd,904.2290361249375,41.71,GLU179_OilPalmTree_Africa_Southern,Lower CI
760,761,Africa_Southern,4,OilPalm,OilPalmTree,GLU179,rfd,2925.05531514039,41.71,GLU179_OilPalmTree_Africa_Southern,Median
760,761,Africa_Southern,4,OilPalm,OilPalmTree,GLU179,rfd,5270.943516411082,41.71,GLU179_OilPalmTree_Africa_Southern,Upper CI
761,762,Africa_Southern,4,OilPalm,OilPalmTree,GLU182,rfd,904.2290361249375,41.71,GLU182_OilPalmTree_Africa_Southern,Lower CI
761,762,Africa_Southern,4,OilPalm,OilPalmTree,GLU182,rfd,2925.05531514039,41.71,GLU182_OilPalmTree_Africa_Southern,Median
761,762,Africa_Southern,4,OilPalm,OilPalmTree,GLU182,rfd,5270.943516411082,41.71,GLU182_OilPalmTree_Africa_Southern,Upper CI
762,763,Africa_Southern,4,OilPalm,OilPalmTree,GLU183,rfd,904.2290361249375,41.71,GLU183_OilPalmTree_Africa_Southern,Lower CI
762,763,Africa_Southern,4,OilPalm,OilPalmTree,GLU183,rfd,2925.05531514039,41.71,GLU183_OilPalmTree_Africa_Southern,Median
762,763,Africa_Southern,4,OilPalm,OilPalmTree,GLU183,rfd,5270.943516411082,41.71,GLU183_OilPalmTree_Africa_Southern,Upper CI
763,764,Africa_Southern,4,OilPalm,OilPalmTree,GLU188,rfd,904.2290361249375,41.71,GLU188_OilPalmTree_Africa_Southern,Lower CI
763,764,Africa_Southern,4,OilPalm,OilPalmTree,GLU188,rfd,2925.05531514039,41.71,GLU188_OilPalmTree_Africa_Southern,Median
763,764,Africa_Southern,4,OilPalm,OilPalmTree,GLU188,rfd,5270.943516411082,41.71,GLU188_OilPalmTree_Africa_Southern,Upper CI
764,765,Africa_Southern,4,OilPalm,OilPalmTree,GLU197,rfd,904.2290361249375,41.71,GLU197_OilPalmTree_Africa_Southern,Lower CI
764,765,Africa_Southern,4,OilPalm,OilPalmTree,GLU197,rfd,2925.05531514039,41.71,GLU197_OilPalmTree_Africa_Southern,Median
764,765,Africa_Southern,4,OilPalm,OilPalmTree,GLU197,rfd,5270.943516411082,41.71,GLU197_OilPalmTree_Africa_Southern,Upper CI
765,766,Africa_Southern,4,OtherGrain,OtherGrain,GLU087,rfd,354.77602915810326,16.365,GLU087_OtherGrain_Africa_Southern,Lower CI
765,766,Africa_Southern,4,OtherGrain,OtherGrain,GLU087,rfd,1147.65116835944,16.365,GLU087_OtherGrain_Africa_Southern,Median
765,766,Africa_Southern,4,OtherGrain,OtherGrain,GLU087,rfd,2068.064987918181,16.365,GLU087_OtherGrain_Africa_Southern,Upper CI
766,767,Africa_Southern,4,OtherGrain,OtherGrain,GLU171,rfd,354.77602915810326,16.365,GLU171_OtherGrain_Africa_Southern,Lower CI
766,767,Africa_Southern,4,OtherGrain,OtherGrain,GLU171,rfd,1147.65116835944,16.365,GLU171_OtherGrain_Africa_Southern,Median
766,767,Africa_Southern,4,OtherGrain,OtherGrain,GLU171,rfd,2068.064987918181,16.365,GLU171_OtherGrain_Africa_Southern,Upper CI
767,768,Africa_Southern,4,OtherGrain,OtherGrain,GLU179,rfd,354.77602915810326,16.365,GLU179_OtherGrain_Africa_Southern,Lower CI
767,768,Africa_Southern,4,OtherGrain,OtherGrain,GLU179,rfd,1147.65116835944,16.365,GLU179_OtherGrain_Africa_Southern,Median
767,768,Africa_Southern,4,OtherGrain,OtherGrain,GLU179,rfd,2068.064987918181,16.365,GLU179_OtherGrain_Africa_Southern,Upper CI
768,769,Africa_Southern,4,OtherGrain,OtherGrain,GLU183,rfd,354.77602915810326,16.365,GLU183_OtherGrain_Africa_Southern,Lower CI
768,769,Africa_Southern,4,OtherGrain,OtherGrain,GLU183,rfd,1147.65116835944,16.365,GLU183_OtherGrain_Africa_Southern,Median
768,769,Africa_Southern,4,OtherGrain,OtherGrain,GLU183,rfd,2068.064987918181,16.365,GLU183_OtherGrain_Africa_Southern,Upper CI
769,770,Africa_Southern,4,OtherGrain,OtherGrain,GLU188,rfd,354.77602915810326,16.365,GLU188_OtherGrain_Africa_Southern,Lower CI
769,770,Africa_Southern,4,OtherGrain,OtherGrain,GLU188,rfd,1147.65116835944,16.365,GLU188_OtherGrain_Africa_Southern,Median
769,770,Africa_Southern,4,OtherGrain,OtherGrain,GLU188,rfd,2068.064987918181,16.365,GLU188_OtherGrain_Africa_Southern,Upper CI
770,771,Africa_Southern,4,OtherGrain,OtherGrain,GLU190,rfd,354.77602915810326,16.365,GLU190_OtherGrain_Africa_Southern,Lower CI
770,771,Africa_Southern,4,OtherGrain,OtherGrain,GLU190,rfd,1147.65116835944,16.365,GLU190_OtherGrain_Africa_Southern,Median
770,771,Africa_Southern,4,OtherGrain,OtherGrain,GLU190,rfd,2068.064987918181,16.365,GLU190_OtherGrain_Africa_Southern,Upper CI
771,772,Africa_Southern,4,OtherGrain,OtherGrain,GLU194,rfd,354.77602915810326,16.365,GLU194_OtherGrain_Africa_Southern,Lower CI
771,772,Africa_Southern,4,OtherGrain,OtherGrain,GLU194,rfd,1147.65116835944,16.365,GLU194_OtherGrain_Africa_Southern,Median
771,772,Africa_Southern,4,OtherGrain,OtherGrain,GLU194,rfd,2068.064987918181,16.365,GLU194_OtherGrain_Africa_Southern,Upper CI
772,773,Africa_Southern,4,OtherGrain,OtherGrain,GLU197,rfd,354.77602915810326,16.365,GLU197_OtherGrain_Africa_Southern,Lower CI
772,773,Africa_Southern,4,OtherGrain,OtherGrain,GLU197,rfd,1147.65116835944,16.365,GLU197_OtherGrain_Africa_Southern,Median
772,773,Africa_Southern,4,OtherGrain,OtherGrain,GLU197,rfd,2068.064987918181,16.365,GLU197_OtherGrain_Africa_Southern,Upper CI
773,774,Africa_Southern,4,OtherGrain,OtherGrain,GLU198,rfd,354.77602915810326,16.365,GLU198_OtherGrain_Africa_Southern,Lower CI
773,774,Africa_Southern,4,OtherGrain,OtherGrain,GLU198,rfd,1147.65116835944,16.365,GLU198_OtherGrain_Africa_Southern,Median
773,774,Africa_Southern,4,OtherGrain,OtherGrain,GLU198,rfd,2068.064987918181,16.365,GLU198_OtherGrain_Africa_Southern,Upper CI
774,775,Africa_Southern,4,OtherGrain,OtherGrain,GLU199,rfd,354.77602915810326,16.365,GLU199_OtherGrain_Africa_Southern,Lower CI
774,775,Africa_Southern,4,OtherGrain,OtherGrain,GLU199,rfd,1147.65116835944,16.365,GLU199_OtherGrain_Africa_Southern,Median
774,775,Africa_Southern,4,OtherGrain,OtherGrain,GLU199,rfd,2068.064987918181,16.365,GLU199_OtherGrain_Africa_Southern,Upper CI
775,776,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU087,rfd,354.77602915810326,16.365,GLU087_OtherGrainC4_Africa_Southern,Lower CI
775,776,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU087,rfd,1147.65116835944,16.365,GLU087_OtherGrainC4_Africa_Southern,Median
775,776,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU087,rfd,2068.064987918181,16.365,GLU087_OtherGrainC4_Africa_Southern,Upper CI
776,777,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU162,rfd,354.77602915810326,16.365,GLU162_OtherGrainC4_Africa_Southern,Lower CI
776,777,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU162,rfd,1147.65116835944,16.365,GLU162_OtherGrainC4_Africa_Southern,Median
776,777,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU162,rfd,2068.064987918181,16.365,GLU162_OtherGrainC4_Africa_Southern,Upper CI
777,778,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU171,rfd,354.77602915810326,16.365,GLU171_OtherGrainC4_Africa_Southern,Lower CI
777,778,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU171,rfd,1147.65116835944,16.365,GLU171_OtherGrainC4_Africa_Southern,Median
777,778,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU171,rfd,2068.064987918181,16.365,GLU171_OtherGrainC4_Africa_Southern,Upper CI
778,779,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU179,rfd,354.77602915810326,16.365,GLU179_OtherGrainC4_Africa_Southern,Lower CI
778,779,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU179,rfd,1147.65116835944,16.365,GLU179_OtherGrainC4_Africa_Southern,Median
778,779,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU179,rfd,2068.064987918181,16.365,GLU179_OtherGrainC4_Africa_Southern,Upper CI
779,780,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU182,rfd,354.77602915810326,16.365,GLU182_OtherGrainC4_Africa_Southern,Lower CI
779,780,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU182,rfd,1147.65116835944,16.365,GLU182_OtherGrainC4_Africa_Southern,Median
779,780,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU182,rfd,2068.064987918181,16.365,GLU182_OtherGrainC4_Africa_Southern,Upper CI
780,781,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU183,rfd,354.77602915810326,16.365,GLU183_OtherGrainC4_Africa_Southern,Lower CI
780,781,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU183,rfd,1147.65116835944,16.365,GLU183_OtherGrainC4_Africa_Southern,Median
780,781,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU183,rfd,2068.064987918181,16.365,GLU183_OtherGrainC4_Africa_Southern,Upper CI
781,782,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU188,rfd,354.77602915810326,16.365,GLU188_OtherGrainC4_Africa_Southern,Lower CI
781,782,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU188,rfd,1147.65116835944,16.365,GLU188_OtherGrainC4_Africa_Southern,Median
781,782,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU188,rfd,2068.064987918181,16.365,GLU188_OtherGrainC4_Africa_Southern,Upper CI
782,783,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU190,rfd,354.77602915810326,16.365,GLU190_OtherGrainC4_Africa_Southern,Lower CI
782,783,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU190,rfd,1147.65116835944,16.365,GLU190_OtherGrainC4_Africa_Southern,Median
782,783,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU190,rfd,2068.064987918181,16.365,GLU190_OtherGrainC4_Africa_Southern,Upper CI
783,784,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU194,rfd,354.77602915810326,16.365,GLU194_OtherGrainC4_Africa_Southern,Lower CI
783,784,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU194,rfd,1147.65116835944,16.365,GLU194_OtherGrainC4_Africa_Southern,Median
783,784,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU194,rfd,2068.064987918181,16.365,GLU194_OtherGrainC4_Africa_Southern,Upper CI
784,785,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU196,rfd,2773.336240579587,123.994268133955,GLU196_OtherGrainC4_Africa_Southern,Lower CI
784,785,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU196,rfd,8745.74985388146,124.71053949552,GLU196_OtherGrainC4_Africa_Southern,Median
784,785,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU196,rfd,15643.869440873417,124.71053949552,GLU196_OtherGrainC4_Africa_Southern,Upper CI
785,786,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU197,rfd,1194.8390227324007,53.4205654524716,GLU197_OtherGrainC4_Africa_Southern,Lower CI
785,786,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU197,rfd,3767.93951471598,53.7291573069826,GLU197_OtherGrainC4_Africa_Southern,Median
785,786,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU197,rfd,6739.8627692471855,53.7291573069826,GLU197_OtherGrainC4_Africa_Southern,Upper CI
786,787,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU198,rfd,354.77602915810326,16.365,GLU198_OtherGrainC4_Africa_Southern,Lower CI
786,787,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU198,rfd,1147.65116835944,16.365,GLU198_OtherGrainC4_Africa_Southern,Median
786,787,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU198,rfd,2068.064987918181,16.365,GLU198_OtherGrainC4_Africa_Southern,Upper CI
787,788,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU199,rfd,354.77602915810326,16.365,GLU199_OtherGrainC4_Africa_Southern,Lower CI
787,788,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU199,rfd,1147.65116835944,16.365,GLU199_OtherGrainC4_Africa_Southern,Median
787,788,Africa_Southern,4,OtherGrain,OtherGrainC4,GLU199,rfd,2068.064987918181,16.365,GLU199_OtherGrainC4_Africa_Southern,Upper CI
788,789,Africa_Southern,4,Rice,Rice,GLU087,rfd,370.710057965386,17.1,GLU087_Rice_Africa_Southern,Lower CI
788,789,Africa_Southern,4,Rice,Rice,GLU087,rfd,1199.19553797412,17.1,GLU087_Rice_Africa_Southern,Median
788,789,Africa_Southern,4,Rice,Rice,GLU087,rfd,2160.9478333883903,17.1,GLU087_Rice_Africa_Southern,Upper CI
789,790,Africa_Southern,4,Rice,Rice,GLU162,rfd,370.710057965386,17.1,GLU162_Rice_Africa_Southern,Lower CI
789,790,Africa_Southern,4,Rice,Rice,GLU162,rfd,1199.19553797412,17.1,GLU162_Rice_Africa_Southern,Median
789,790,Africa_Southern,4,Rice,Rice,GLU162,rfd,2160.9478333883903,17.1,GLU162_Rice_Africa_Southern,Upper CI
790,791,Africa_Southern,4,Rice,Rice,GLU171,rfd,370.710057965386,17.1,GLU171_Rice_Africa_Southern,Lower CI
790,791,Africa_Southern,4,Rice,Rice,GLU171,rfd,1199.19553797412,17.1,GLU171_Rice_Africa_Southern,Median
790,791,Africa_Southern,4,Rice,Rice,GLU171,rfd,2160.9478333883903,17.1,GLU171_Rice_Africa_Southern,Upper CI
791,792,Africa_Southern,4,Rice,Rice,GLU179,rfd,370.710057965386,17.1,GLU179_Rice_Africa_Southern,Lower CI
791,792,Africa_Southern,4,Rice,Rice,GLU179,rfd,1199.19553797412,17.1,GLU179_Rice_Africa_Southern,Median
791,792,Africa_Southern,4,Rice,Rice,GLU179,rfd,2160.9478333883903,17.1,GLU179_Rice_Africa_Southern,Upper CI
792,793,Africa_Southern,4,Rice,Rice,GLU182,rfd,370.710057965386,17.1,GLU182_Rice_Africa_Southern,Lower CI
792,793,Africa_Southern,4,Rice,Rice,GLU182,rfd,1199.19553797412,17.1,GLU182_Rice_Africa_Southern,Median
792,793,Africa_Southern,4,Rice,Rice,GLU182,rfd,2160.9478333883903,17.1,GLU182_Rice_Africa_Southern,Upper CI
793,794,Africa_Southern,4,Rice,Rice,GLU183,rfd,370.710057965386,17.1,GLU183_Rice_Africa_Southern,Lower CI
793,794,Africa_Southern,4,Rice,Rice,GLU183,rfd,1199.19553797412,17.1,GLU183_Rice_Africa_Southern,Median
793,794,Africa_Southern,4,Rice,Rice,GLU183,rfd,2160.9478333883903,17.1,GLU183_Rice_Africa_Southern,Upper CI
794,795,Africa_Southern,4,Rice,Rice,GLU188,rfd,370.710057965386,17.1,GLU188_Rice_Africa_Southern,Lower CI
794,795,Africa_Southern,4,Rice,Rice,GLU188,rfd,1199.19553797412,17.1,GLU188_Rice_Africa_Southern,Median
794,795,Africa_Southern,4,Rice,Rice,GLU188,rfd,2160.9478333883903,17.1,GLU188_Rice_Africa_Southern,Upper CI
795,796,Africa_Southern,4,Rice,Rice,GLU190,rfd,601.3954186542651,27.740983655609,GLU190_Rice_Africa_Southern,Lower CI
795,796,Africa_Southern,4,Rice,Rice,GLU190,rfd,1945.4306326795,27.740983655609,GLU190_Rice_Africa_Southern,Median
795,796,Africa_Southern,4,Rice,Rice,GLU190,rfd,3505.6619021433216,27.740983655609,GLU190_Rice_Africa_Southern,Upper CI
796,797,Africa_Southern,4,Rice,Rice,GLU197,rfd,370.710057965386,17.1,GLU197_Rice_Africa_Southern,Lower CI
796,797,Africa_Southern,4,Rice,Rice,GLU197,rfd,1199.19553797412,17.1,GLU197_Rice_Africa_Southern,Median
796,797,Africa_Southern,4,Rice,Rice,GLU197,rfd,2160.9478333883903,17.1,GLU197_Rice_Africa_Southern,Upper CI
797,798,Africa_Southern,4,Rice,Rice,GLU198,rfd,581.4425938425413,26.820605864532,GLU198_Rice_Africa_Southern,Lower CI
797,798,Africa_Southern,4,Rice,Rice,GLU198,rfd,1880.88601628709,26.820605864532,GLU198_Rice_Africa_Southern,Median
797,798,Africa_Southern,4,Rice,Rice,GLU198,rfd,3389.3526393639913,26.820605864532,GLU198_Rice_Africa_Southern,Upper CI
