,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,sector,subsector,technology,output,concentration,input,product,fuel,LandLeaf,GHG,Units,categorization
1632,0.001,0.001,0.001,0.001,0.001,,,,64.98411764705882,40.93829411764706,35.339,33.10211764705882,32.094235294117645,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Argentinapork manure
1632,0.001,0.001,0.001,0.001,0.001,,,,112.74284255189434,61.52695364689699,47.310677733700146,44.49026999998204,43.22482995440821,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Argentinapork manure
1633,0.001,0.001,0.001,0.001,0.001,,,,5.525494804238761,1.0832798007868476,1.2377837883209368,0.9447735433886701,0.8542270033670789,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Argentinapoultry manure
1633,0.001,0.001,0.001,0.001,0.001,,,,21.31205882352941,3.6975823529411764,2.640105882352941,2.3119411764705884,2.172782352941176,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Argentinapoultry manure
1633,0.001,0.001,0.001,0.001,0.001,,,,69.1888333003364,18.21094303658339,9.104580469382142,7.911306176499284,7.460742912599306,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Argentinapoultry manure
1883,0.001,0.001,0.001,0.001,0.001,,,,0.9952370358005531,-0.028162760200459935,0.03773426069919816,0.008018308621187797,-0.00041246888641066626,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,beef manure,missing,missing,missing,$/ton manure,Australia_NZbeef manure
1883,0.001,0.001,0.001,0.001,0.001,,,,3.6537647058823524,1.080035294117647,0.7512705882352941,0.6731411764705881,0.6422764705882352,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,beef manure,missing,missing,missing,$/ton manure,Australia_NZbeef manure
1883,0.001,0.001,0.001,0.001,0.001,,,,9.455954206029512,4.984664697916722,3.215490725295199,2.922869131154722,2.7887428498387914,SSP1,Upper CI,Australia_NZ,missing,missing,missing,missing,missing,missing,beef manure,missing,missing,missing,$/ton manure,Australia_NZbeef manure
1907,0.001,0.001,0.001,0.001,0.001,,,,20.251394726434945,8.963740551481777,4.966067151837818,4.072130779335374,3.7217853282875444,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Australia_NZdairy manure
1907,0.001,0.001,0.001,0.001,0.001,,,,28.937941176470584,11.204647058823527,6.215941176470587,5.473035294117646,5.2159176470588235,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Australia_NZdairy manure
1907,0.001,0.001,0.001,0.001,0.001,,,,37.9141974304278,21.79811481184002,14.543493072251815,13.16462832430608,12.527507108687242,SSP1,Upper CI,Australia_NZ,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Australia_NZdairy manure
1963,0.001,0.001,0.001,0.001,0.001,,,,9.358899748488245,1.6556184156607117,1.2248692897942237,1.0208414601155056,0.9045470019247364,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Australia_NZgoat manure
1963,0.001,0.001,0.001,0.001,0.001,,,,15.067764705882352,3.3209352941176467,2.3982882352941175,2.149076470588235,2.0197941176470584,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Australia_NZgoat manure
1963,0.001,0.001,0.001,0.001,0.001,,,,24.295068878962734,11.051997570498457,7.258178273230985,6.518970864814467,6.1160631941536945,SSP1,Upper CI,Australia_NZ,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Australia_NZgoat manure
1990,0.001,0.001,0.001,0.001,0.001,,,,43.123823721983086,29.765072721825277,24.46127710075991,22.51936731553792,21.31231017621158,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Australia_NZpork manure
1990,0.001,0.001,0.001,0.001,0.001,,,,53.65423529411764,33.799764705882346,27.819882352941175,25.63770588235294,24.32035294117647,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Australia_NZpork manure
1990,0.001,0.001,0.001,0.001,0.001,,,,63.64037235644828,47.06962624011244,37.16402598047257,34.60030999538645,33.01719514591728,SSP1,Upper CI,Australia_NZ,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Australia_NZpork manure
1991,0.001,0.001,0.001,0.001,0.001,,,,9.53913736957998,1.6118049209819896,1.1308580433938151,0.8772604124141221,0.7207029106198619,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Australia_NZpoultry manure
1991,0.001,0.001,0.001,0.001,0.001,,,,15.168941176470588,3.301470588235294,2.303435294117647,2.0013823529411763,1.8312,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Australia_NZpoultry manure
1991,0.001,0.001,0.001,0.001,0.001,,,,24.033462630420015,10.968430234727354,7.070583581256045,6.212844125401004,5.708905100584619,SSP1,Upper CI,Australia_NZ,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Australia_NZpoultry manure
