,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,input,Units,cat
777,129.12925,118.2195,110.97684000000001,110.22348,109.11622,,,,25.211149185035236,18.042360618881794,21.350989113553112,22.9810577109542,23.395540143103965,SSP1,Lower CI,Japan,Staples,%,JapanStaples
778,129.12925,118.2195,110.97684000000001,110.22348,109.11622,,,,25.716899264657954,23.53633178134957,22.912146339058673,23.131623069494214,23.51410327950384,SSP1,Median,Japan,Staples,%,JapanStaples
779,129.12925,118.2195,110.97684000000001,110.22348,109.11622,,,,25.814517143113083,26.495225709222296,23.7264306177443,23.333874566974448,23.674681049615415,SSP1,Upper CI,Japan,Staples,%,JapanStaples
798,66.754134,102.134898,125.4997484,143.0285328,155.0941674,,,,-0.2706198001253211,-0.5980469623435858,-0.3272583417297547,-0.2888921707573393,-0.299365930177271,SSP1,Lower CI,Mexico,Non-Staples,%,MexicoNon-Staples
799,66.754134,102.134898,125.4997484,143.0285328,155.0941674,,,,-0.24854676080002142,-0.31238138474449845,-0.2515156257240089,-0.24474836596327917,-0.24510651814944276,SSP1,Median,Mexico,Non-Staples,%,MexicoNon-Staples
800,66.754134,102.134898,125.4997484,143.0285328,155.0941674,,,,-0.06826318764223115,-0.07635761016907672,-0.18762711260764703,-0.16188307811402908,-0.17787103602428891,SSP1,Upper CI,Mexico,Non-Staples,%,MexicoNon-Staples
819,102.47783,125.74426,121.8724,126.15092,130.48036,,,,0.40183696899728294,-1.0882801307138301,0.029037694002560982,0.14399660197827957,0.11807108838573044,SSP1,Lower CI,Mexico,Staples,%,MexicoStaples
820,102.47783,125.74426,121.8724,126.15092,130.48036,,,,0.5000722527502789,0.003317379139028902,0.1844920979147276,0.23998775547914364,0.21209940397325475,SSP1,Median,Mexico,Staples,%,MexicoStaples
821,102.47783,125.74426,121.8724,126.15092,130.48036,,,,0.8456515862373208,0.6468245312345305,0.38589925959586047,0.3913690600551537,0.3323051450589139,SSP1,Upper CI,Mexico,Staples,%,MexicoStaples
840,89.3553932,141.153186,194.346812,235.064734,269.085832,,,,-0.2293086555745163,-1.231227676657193,-0.6173463324092885,-0.48098159303764465,-0.4609476712103368,SSP1,Lower CI,Middle East,Non-Staples,%,Middle EastNon-Staples
841,89.3553932,141.153186,194.346812,235.064734,269.085832,,,,-0.16627474073691031,-0.4002185826188771,-0.4790554746023293,-0.42429369632502867,-0.4047238852975275,SSP1,Median,Middle East,Non-Staples,%,Middle EastNon-Staples
842,89.3553932,141.153186,194.346812,235.064734,269.085832,,,,0.0293050109194245,0.04375635472488226,-0.3858558681034295,-0.3051414314119011,-0.3132741855174606,SSP1,Upper CI,Middle East,Non-Staples,%,Middle EastNon-Staples
861,180.2866,250.65832,242.2884,258.96104,278.60568,,,,2.1462906214126067,-1.190007652023783,0.7708323046829908,1.5253403714119738,1.5351048309426572,SSP1,Lower CI,Middle East,Staples,%,Middle EastStaples
862,180.2866,250.65832,242.2884,258.96104,278.60568,,,,2.433877458511741,1.4654299337916041,1.530797045465376,1.7126335309443568,1.6464947948476443,SSP1,Median,Middle East,Staples,%,Middle EastStaples
863,180.2866,250.65832,242.2884,258.96104,278.60568,,,,2.818359033482866,2.9027765099995815,1.984652000072899,1.8693137668225022,1.7761961897764438,SSP1,Upper CI,Middle East,Staples,%,Middle EastStaples
882,57.453492,95.26806,119.577602,143.2326734,166.02859377000001,,,,-3.600288165855907,-3.965671907420465,-3.872208151056972,-4.0668472404849565,-4.394992409564043,SSP1,Lower CI,Pakistan,Non-Staples,%,PakistanNon-Staples
883,57.453492,95.26806,119.577602,143.2326734,166.02859377000001,,,,-3.33849566008511,-3.6953643774842364,-3.7591047008367395,-4.015955283925711,-4.342393248399369,SSP1,Median,Pakistan,Non-Staples,%,PakistanNon-Staples
884,57.453492,95.26806,119.577602,143.2326734,166.02859377000001,,,,-3.2992871461524973,-3.3840472815604836,-3.6332508246467734,-3.9028790694863433,-4.257343801138557,SSP1,Upper CI,Pakistan,Non-Staples,%,PakistanNon-Staples
903,117.311286,160.54113999999998,171.60908,181.3999,191.30302,,,,-5.6566264234943455,-7.765819646753958,-8.908021256213964,-9.88198000903411,-10.989577346687321,SSP1,Lower CI,Pakistan,Staples,%,PakistanStaples
904,117.311286,160.54113999999998,171.60908,181.3999,191.30302,,,,-4.910144526557007,-7.386161810091286,-8.791431341938429,-9.7995872495181,-10.923333170721802,SSP1,Median,Pakistan,Staples,%,PakistanStaples
905,117.311286,160.54113999999998,171.60908,181.3999,191.30302,,,,-4.733561557258706,-6.5536562842808666,-8.437481654062331,-9.560138588328515,-10.76090941912472,SSP1,Upper CI,Pakistan,Staples,%,PakistanStaples
924,146.33445,133.462848,166.857938,179.36042,189.42428999999998,,,,-0.17356249114885258,-0.3454000527005474,-0.24038365909921283,-0.19964123332797135,-0.1880987953113166,SSP1,Lower CI,Russia,Non-Staples,%,RussiaNon-Staples
925,146.33445,133.462848,166.857938,179.36042,189.42428999999998,,,,-0.12438416204057312,-0.18964309995877654,-0.1827261356473975,-0.15415376601983555,-0.14803239679963373,SSP1,Median,Russia,Non-Staples,%,RussiaNon-Staples
926,146.33445,133.462848,166.857938,179.36042,189.42428999999998,,,,0.000907039784616509,0.03260607119013212,-0.12084256069964228,-0.10882640706498208,-0.11310188039054211,SSP1,Upper CI,Russia,Non-Staples,%,RussiaNon-Staples
945,179.4387038,163.883128,159.33344799999998,158.48770000000002,155.80916200000001,,,,2.149338277469287,1.2973097413332695,1.4652990641052417,1.6639964539653567,1.6986397664318627,SSP1,Lower CI,Russia,Staples,%,RussiaStaples
946,179.4387038,163.883128,159.33344799999998,158.48770000000002,155.80916200000001,,,,2.3823299959002506,1.7593389734068647,1.666404739368544,1.774191130279823,1.7775900618002787,SSP1,Median,Russia,Staples,%,RussiaStaples
947,179.4387038,163.883128,159.33344799999998,158.48770000000002,155.80916200000001,,,,2.6181179118633615,2.607003966268188,1.9045083882679028,1.8802008187807873,1.8567555425158127,SSP1,Upper CI,Russia,Staples,%,RussiaStaples
966,19.459044,29.7515566,40.5882918,48.5003112,54.6326038,,,,-0.6535085630608434,-0.9713644217714454,-0.6608587470868946,-0.6065962044565929,-0.595056211972208,SSP1,Lower CI,South Africa,Non-Staples,%,South AfricaNon-Staples
967,19.459044,29.7515566,40.5882918,48.5003112,54.6326038,,,,-0.6185747698166791,-0.654528558283636,-0.6084987911186511,-0.5546288279515273,-0.5517920251486004,SSP1,Median,South Africa,Non-Staples,%,South AfricaNon-Staples
968,19.459044,29.7515566,40.5882918,48.5003112,54.6326038,,,,-0.4747863400014726,-0.45483481463272585,-0.5371245238645553,-0.49417594395888664,-0.49552247765858604,SSP1,Upper CI,South Africa,Non-Staples,%,South AfricaNon-Staples
987,50.207570000000004,67.70330799999999,64.57504,65.60422,67.76984,,,,0.28991271908424043,-1.5488190177961951,-0.34183583011652385,0.04504148386591125,0.05479067082816297,SSP1,Lower CI,South Africa,Staples,%,South AfricaStaples
988,50.207570000000004,67.70330799999999,64.57504,65.60422,67.76984,,,,0.49735205908021124,-0.210758107611454,0.04327530777589075,0.17229924168021027,0.1653784434309817,SSP1,Median,South Africa,Staples,%,South AfricaStaples
989,50.207570000000004,67.70330799999999,64.57504,65.60422,67.76984,,,,0.8500191101160642,0.6059461348327053,0.3286266002677334,0.3315213914345867,0.29222011428887473,SSP1,Upper CI,South Africa,Staples,%,South AfricaStaples
1008,15.3765688,21.2573278,30.9336576,31.5854494,34.8600502,,,,-0.12962902684291086,-2.1031889934797707,-0.3267827974810644,0.0467822818123613,0.0850302014115547,SSP1,Lower CI,Northern South America,Non-Staples,%,Northern South AmericaNon-Staples
1009,15.3765688,21.2573278,30.9336576,31.5854494,34.8600502,,,,-0.08323483307385694,-0.12318727940351526,0.012539197541205502,0.09186464958144634,0.13236731072578015,SSP1,Median,Northern South America,Non-Staples,%,Northern South AmericaNon-Staples
1010,15.3765688,21.2573278,30.9336576,31.5854494,34.8600502,,,,0.04369359893584634,0.6078927249090762,0.13693174264058783,0.1855698164424946,0.19807349423945497,SSP1,Upper CI,Northern South America,Non-Staples,%,Northern South AmericaNon-Staples
1029,19.7369426,26.168494000000003,31.038684,25.332192,26.476978000000003,,,,2.8789431069414775,-6.950044317987628,-1.1516611396914267,2.0737218955793657,2.0842208301391607,SSP1,Lower CI,Northern South America,Staples,%,Northern South AmericaStaples
1030,19.7369426,26.168494000000003,31.038684,25.332192,26.476978000000003,,,,3.371072991495229,1.8018120612856714,2.051024377048216,2.1722761937645574,2.136696428587151,SSP1,Median,Northern South America,Staples,%,Northern South AmericaStaples
1031,19.7369426,26.168494000000003,31.038684,25.332192,26.476978000000003,,,,3.73787643880771,3.9451462471124037,2.503645597066027,2.3410532738003336,2.2847192300962003,SSP1,Upper CI,Northern South America,Staples,%,Northern South AmericaStaples
1050,36.135314,53.248447999999996,70.412676,83.777026,94.161412,,,,-0.22864434864600586,-0.22574767824189776,0.09623083827642046,0.14150449511480614,0.14385461732892763,SSP1,Lower CI,Southern South America,Non-Staples,%,Southern South AmericaNon-Staples
1051,36.135314,53.248447999999996,70.412676,83.777026,94.161412,,,,0.29209739403130086,0.1522083419993725,0.1632446794441751,0.18848484143443847,0.19028550959432775,SSP1,Median,Southern South America,Non-Staples,%,Southern South AmericaNon-Staples
1052,36.135314,53.248447999999996,70.412676,83.777026,94.161412,,,,0.5191381014255305,0.4469576842797537,0.21675990078953536,0.24614057633635025,0.23691263659782313,SSP1,Upper CI,Southern South America,Non-Staples,%,Southern South AmericaNon-Staples
1071,52.579884,71.978984,74.46088,81.83368,83.58216,,,,0.40899825220236874,1.055624791820327,1.5594231146997155,1.682810984836934,1.6595584471358897,SSP1,Lower CI,Southern South America,Staples,%,Southern South AmericaStaples
1072,52.579884,71.978984,74.46088,81.83368,83.58216,,,,2.5065217851370467,1.6462742047544114,1.7244437978101996,1.7794290126335188,1.737147481856544,SSP1,Median,Southern South America,Staples,%,Southern South AmericaStaples
1073,52.579884,71.978984,74.46088,81.83368,83.58216,,,,3.2174857823288447,2.3862698393282953,1.8936751177322477,1.8838242854900715,1.8238291903814186,SSP1,Upper CI,Southern South America,Staples,%,Southern South AmericaStaples
1092,37.829444,62.0987494,85.4033992,111.5108296,140.3029128,,,,-0.36090334424351816,-1.161953849123066,-0.5865994779711049,-0.5077219101299232,-0.5143137769601677,SSP1,Lower CI,South Asia,Non-Staples,%,South AsiaNon-Staples
1093,37.829444,62.0987494,85.4033992,111.5108296,140.3029128,,,,-0.2816140171869237,-0.4663996191429982,-0.45641246366213317,-0.444004632291986,-0.4558771973922043,SSP1,Median,South Asia,Non-Staples,%,South AsiaNon-Staples
1094,37.829444,62.0987494,85.4033992,111.5108296,140.3029128,,,,-0.16955494260284015,-0.07856796436440672,-0.38868877827291026,-0.35593532360222957,-0.39308230778652453,SSP1,Upper CI,South Asia,Non-Staples,%,South AsiaNon-Staples
1113,216.2468,316.75508,318.95908,327.62361999999996,337.51905999999997,,,,1.6791896497083638,0.327437170312979,0.29273303959275887,0.2485110454179582,0.16312667330846625,SSP1,Lower CI,South Asia,Staples,%,South AsiaStaples
1114,216.2468,316.75508,318.95908,327.62361999999996,337.51905999999997,,,,1.8947849451440695,0.7968377230198004,0.386935996985762,0.3054575949569827,0.21840975574887717,SSP1,Median,South Asia,Staples,%,South AsiaStaples
1115,216.2468,316.75508,318.95908,327.62361999999996,337.51905999999997,,,,2.121763101168935,1.235622796182712,0.5659897909131532,0.42913182996332144,0.32105096103241465,SSP1,Upper CI,South Asia,Staples,%,South AsiaStaples
1134,26.6384234,38.9556522,50.839555399999995,62.933056,67.946097,,,,-0.5280459291640925,-1.0969204613195753,-0.5583634505603441,-0.318183839589816,-0.3096367238632643,SSP1,Lower CI,South Korea,Non-Staples,%,South KoreaNon-Staples
1135,26.6384234,38.9556522,50.839555399999995,62.933056,67.946097,,,,-0.34920165966934225,-0.3953790817446417,-0.2983486904856756,-0.26249236099858236,-0.2583165847177961,SSP1,Median,South Korea,Non-Staples,%,South KoreaNon-Staples
1136,26.6384234,38.9556522,50.839555399999995,62.933056,67.946097,,,,-0.17468116715728965,0.02892695538712431,-0.1952715481117493,-0.1989007911086591,-0.14962997675865058,SSP1,Upper CI,South Korea,Non-Staples,%,South KoreaNon-Staples
1155,58.579968,54.09835,55.262904,50.546132,50.817043999999996,,,,5.32168498999121,0.9690087194734107,3.5306963716967394,3.7694354939805472,3.886944990931177,SSP1,Lower CI,South Korea,Staples,%,South KoreaStaples
1156,58.579968,54.09835,55.262904,50.546132,50.817043999999996,,,,5.964173367077449,4.207588614719058,3.9121522244777736,4.002140890298164,4.063071216705853,SSP1,Median,South Korea,Staples,%,South KoreaStaples
1157,58.579968,54.09835,55.262904,50.546132,50.817043999999996,,,,6.242669965748034,6.2196558630323615,4.5482225897725765,4.726752718856669,4.412229631098144,SSP1,Upper CI,South Korea,Staples,%,South KoreaStaples
1176,122.9917,204.52708,283.029496,340.80537000000004,392.757948,,,,0.15111140048539942,-0.23272229805197503,0.028613400083196266,0.06118339235425055,0.071871919031637,SSP1,Lower CI,Southeast Asia,Non-Staples,%,Southeast AsiaNon-Staples
1177,122.9917,204.52708,283.029496,340.80537000000004,392.757948,,,,0.19512089927022486,0.04713579346461632,0.08224147974708163,0.1119525341391411,0.12150932007186366,SSP1,Median,Southeast Asia,Non-Staples,%,Southeast AsiaNon-Staples
1178,122.9917,204.52708,283.029496,340.80537000000004,392.757948,,,,0.3689898221149699,0.37878411463151357,0.16457257625173774,0.18519295844417363,0.17899053921559596,SSP1,Upper CI,Southeast Asia,Non-Staples,%,Southeast AsiaNon-Staples
1197,304.99036,431.53355999999997,437.29644,450.59202000000005,459.80378,,,,5.894075219582041,4.513482956407463,4.720959869240584,4.718089976278377,4.638532402126792,SSP1,Lower CI,Southeast Asia,Staples,%,Southeast AsiaStaples
1198,304.99036,431.53355999999997,437.29644,450.59202000000005,459.80378,,,,6.371753589515055,5.186512833186775,4.96999248669365,4.845585923527549,4.755610856875645,SSP1,Median,Southeast Asia,Staples,%,Southeast AsiaStaples
1199,304.99036,431.53355999999997,437.29644,450.59202000000005,459.80378,,,,6.57056032567795,5.872832355568693,5.151973342484451,5.022042227823852,4.892825254429631,SSP1,Upper CI,Southeast Asia,Staples,%,Southeast AsiaStaples
1218,24.0853766,27.7897436,30.8527934,32.4604038,34.0110672,,,,0.02020630568339568,-0.555009678326158,-0.06690275112836233,-0.0018339478037791707,0.016562585062234757,SSP1,Lower CI,Taiwan,Non-Staples,%,TaiwanNon-Staples
1219,24.0853766,27.7897436,30.8527934,32.4604038,34.0110672,,,,0.08086057274054376,-0.023181399824744042,0.030288798200100046,0.04553219755871889,0.05778375542640492,SSP1,Median,Taiwan,Non-Staples,%,TaiwanNon-Staples
1220,24.0853766,27.7897436,30.8527934,32.4604038,34.0110672,,,,0.21737681700190592,0.365081204398363,0.08254655556297433,0.13147722023618502,0.12209237329895808,SSP1,Upper CI,Taiwan,Non-Staples,%,TaiwanNon-Staples
1239,16.447788,17.96665,17.212722,17.03608,16.907906,,,,41.64853857663676,35.342881834317645,37.285060536460094,38.83559343179294,38.891640756898724,SSP1,Lower CI,Taiwan,Staples,%,TaiwanStaples
1240,16.447788,17.96665,17.212722,17.03608,16.907906,,,,42.95151941060673,39.69326265952327,38.942529551726864,39.112176811091,39.148205871422284,SSP1,Median,Taiwan,Staples,%,TaiwanStaples
1241,16.447788,17.96665,17.212722,17.03608,16.907906,,,,43.2007216949009,42.848123780800584,40.22422080813267,39.57318821337579,39.47921019698839,SSP1,Upper CI,Taiwan,Staples,%,TaiwanStaples
1260,37.7524598,44.9868794,51.882258,58.803554,63.2818236,,,,-0.07332952555756657,-0.1349770941985481,0.026894021242751018,0.09013351767083776,0.12786692263800278,SSP1,Lower CI,Argentina,Non-Staples,%,ArgentinaNon-Staples
1261,37.7524598,44.9868794,51.882258,58.803554,63.2818236,,,,0.029842274713497673,-0.01947025973237042,0.09711786763623324,0.1657806020429812,0.1941477198847086,SSP1,Median,Argentina,Non-Staples,%,ArgentinaNon-Staples
1262,37.7524598,44.9868794,51.882258,58.803554,63.2818236,,,,0.21448648121459185,0.40318312493729347,0.17159176950684635,0.23004564410497352,0.24208030357237934,SSP1,Upper CI,Argentina,Non-Staples,%,ArgentinaNon-Staples
1281,31.9329302,33.117304000000004,41.92451,39.085906,39.8131,,,,0.6185127728192791,-0.3226457452668797,-0.09787923478325003,0.08576472646100675,0.10898372222920039,SSP1,Lower CI,Argentina,Staples,%,ArgentinaStaples
1282,31.9329302,33.117304000000004,41.92451,39.085906,39.8131,,,,0.8214022062291017,0.1546979103139629,0.08359286873783815,0.21658539399690846,0.19525187415762216,SSP1,Median,Argentina,Staples,%,ArgentinaStaples
1283,31.9329302,33.117304000000004,41.92451,39.085906,39.8131,,,,1.1967655935739523,1.1904737304318536,0.35900024818685083,0.34516016771240626,0.28874366166650733,SSP1,Upper CI,Argentina,Staples,%,ArgentinaStaples
1302,22.4245872,35.6244596,47.8329418,62.7620376,69.4450822,,,,0.26976281559262516,-0.23720467442722484,0.16039817751198587,0.2627051902221629,0.27212525907948487,SSP1,Lower CI,Colombia,Non-Staples,%,ColombiaNon-Staples
1303,22.4245872,35.6244596,47.8329418,62.7620376,69.4450822,,,,0.30287080853258985,0.20891266037608605,0.27022547954549914,0.3022951167128819,0.30826976065075523,SSP1,Median,Colombia,Non-Staples,%,ColombiaNon-Staples
1304,22.4245872,35.6244596,47.8329418,62.7620376,69.4450822,,,,0.3796465445538806,0.47956472336711065,0.29787531629529457,0.3510860576918422,0.3535731899162397,SSP1,Upper CI,Colombia,Non-Staples,%,ColombiaNon-Staples
1323,26.04717,35.346092,33.673326,36.53284,37.762299999999996,,,,0.8705037960784026,-1.0218124797311783,0.05637274881115928,0.2939608000534226,0.30928830588240735,SSP1,Lower CI,Colombia,Staples,%,ColombiaStaples
1324,26.04717,35.346092,33.673326,36.53284,37.762299999999996,,,,1.1239553665485822,0.4291861452477308,0.2929338239651708,0.3761210596351864,0.3767301476713171,SSP1,Median,Colombia,Staples,%,ColombiaStaples
1325,26.04717,35.346092,33.673326,36.53284,37.762299999999996,,,,1.2903124904968242,1.1290596180848043,0.39989696439342515,0.49286415123789107,0.45219279183014865,SSP1,Upper CI,Colombia,Staples,%,ColombiaStaples
1344,3449.0991142,5003.1104284,6122.777318,7071.0951438,8036.3760969252,0.0,0.0,0.0,-80.24587842392664,-37.57648277654161,-0.33213191209334564,-0.3080857858636599,-0.32321469134093084,SSP1,Lower CI,Global,Non-Staples,%,GlobalNon-Staples
1345,3449.0991142,5003.1104284,6122.777318,7071.0951438,8036.3760969252,0.0,0.0,0.0,-99.99999999669197,-0.28463694824065444,-0.26334875727488083,-0.26468234843503574,-0.27678871779661457,SSP1,Median,Global,Non-Staples,%,GlobalNon-Staples
1346,3449.0991142,5003.1104284,6122.777318,7071.0951438,8036.3760969252,0.0,0.0,0.0,-34.128305655465994,-1.0614290106491886,-0.18480092653731667,-0.17321476656769313,-0.21093499524341816,SSP1,Upper CI,Global,Non-Staples,%,GlobalNon-Staples
1365,6264.0464512,7514.7490326,7717.3096956,8056.6670732,8236.058435,0.0,0.0,0.0,-79.45981286320134,-35.60872635377778,2.3689685345213256,2.7810757305636606,2.763975581479056,SSP1,Lower CI,Global,Staples,%,GlobalStaples
1366,6264.0464512,7514.7490326,7717.3096956,8056.6670732,8236.058435,0.0,0.0,0.0,-99.99999996978737,3.0789480249333563,2.9682914746599436,2.9334453738008315,2.835305514532245,SSP1,Median,Global,Staples,%,GlobalStaples
1367,6264.0464512,7514.7490326,7717.3096956,8056.6670732,8236.058435,0.0,0.0,0.0,-31.506664779438832,2.118802676781261,3.3746995639314497,3.0921370118331586,2.96678530728483,SSP1,Upper CI,Global,Staples,%,GlobalStaples
