,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,sector,subsector,technology,output,concentration,input,product,fuel,LandLeaf,GHG,Units,categorization
484,3.81979,3.6789,3.40634,3.3905,3.59263,,,,-2.552811430392937,-3.196083924344326,-3.486325209971121,-3.654901794988103,-3.71536378128957,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,Scavenging,missing,missing,missing,median change in feed supply compared to reference scenario (%),ScavengingAustralia_NZ
485,3.81979,3.6789,3.40634,3.3905,3.59263,,,,-2.4856542944364217,-2.975459970690281,-3.271173122433478,-3.508242748250255,-3.5858383988960685,SSP1,Upper CI,Australia_NZ,missing,missing,missing,missing,missing,missing,Scavenging,missing,missing,missing,median change in feed supply compared to reference scenario (%),ScavengingAustralia_NZ
504,44.3481,57.5725,83.4317,93.7795,105.713,,,,0.6742243058155795,-1.544847623226687,-1.2869233463276064,-1.5568752156025212,-1.579335165664404,SSP1,Lower CI,Brazil,missing,missing,missing,missing,missing,missing,Feed Crops,missing,missing,missing,median change in feed supply compared to reference scenario (%),Feed CropsBrazil
505,44.3481,57.5725,83.4317,93.7795,105.713,,,,0.9957853488990174,0.874652497387171,0.7036887951010068,0.6189756526946547,0.4927269375859,SSP1,Median,Brazil,missing,missing,missing,missing,missing,missing,Feed Crops,missing,missing,missing,median change in feed supply compared to reference scenario (%),Feed CropsBrazil
506,44.3481,57.5725,83.4317,93.7795,105.713,,,,3.388065453329313,1.6262285194932136,1.5237110833045482,1.4634228390218909,1.25807537861286,SSP1,Upper CI,Brazil,missing,missing,missing,missing,missing,missing,Feed Crops,missing,missing,missing,median change in feed supply compared to reference scenario (%),Feed CropsBrazil
525,27.3113,110.887,133.059,187.653,198.096,,,,0.11593749663067277,-0.2356795088232323,-0.16162186712668428,-0.21593238730488534,-0.36849996947790753,SSP1,Lower CI,Brazil,missing,missing,missing,missing,missing,missing,Fodder - Herb,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - HerbBrazil
526,27.3113,110.887,133.059,187.653,198.096,,,,0.2075150413406646,-0.004965467428804321,-0.021262638819577195,-0.11543181989193853,-0.26934842659359637,SSP1,Median,Brazil,missing,missing,missing,missing,missing,missing,Fodder - Herb,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - HerbBrazil
527,27.3113,110.887,133.059,187.653,198.096,,,,0.217357996463531,0.10254125380700398,0.002292103489813957,-0.06911663904224158,-0.21934162199301777,SSP1,Upper CI,Brazil,missing,missing,missing,missing,missing,missing,Fodder - Herb,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - HerbBrazil
546,232.879,272.893,274.626,360.284,382.438,,,,0.5375655968817203,0.3152410766892117,0.526310356801885,0.5425302879315416,0.4716373619531422,SSP1,Lower CI,Brazil,missing,missing,missing,missing,missing,missing,Fodder - Grass,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - GrassBrazil
547,232.879,272.893,274.626,360.284,382.438,,,,0.6668245321650839,0.6087086678953092,0.5838593922702715,0.6108095971021749,0.5308981211903974,SSP1,Median,Brazil,missing,missing,missing,missing,missing,missing,Fodder - Grass,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - GrassBrazil
