sample_id,dataset_scope,data_tier,recommended_split,source_repo,source_file,source_dataset_kind,reference_label,pathway,feedstock_name,feedstock_group,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,process_temperature_c,residence_time_min,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct
Wet-Waste-Biomass-Opt::htc::0431,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,220,60,61.79,23.18,77.94,76.84
Wet-Waste-Biomass-Opt::htc::0432,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240,60,56.06,25.13,76.66,75.44
Wet-Waste-Biomass-Opt::htc::0433,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,260,60,51.8,26.42,74.47,72.79
Wet-Waste-Biomass-Opt::htc::0434,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,280,60,50.36,26.55,72.76,71.16
Wet-Waste-Biomass-Opt::htc::0435,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,300,60,48.25,27.4,71.94,70.11
Wet-Waste-Biomass-Opt::htc::0436,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240,120,53.33,25.73,74.67,73.36
Wet-Waste-Biomass-Opt::htc::0437,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240,90,54.35,26.27,77.7,75.81
Wet-Waste-Biomass-Opt::htc::0438,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240,30,57.03,24.15,74.95,73.86
Wet-Waste-Biomass-Opt::htc::0439,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,240,0,60.53,21.45,70.66,70.37
Wet-Waste-Biomass-Opt::htc::0440,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Śliz and Wilk, 2020)",htc,Lignin/cellulose,other_biomass,44.9,6.02,0.33,46.78,93.8,91.84,6.05,2.12,180,60,65.88,19.71,72.96,72.92
Wet-Waste-Biomass-Opt::htc::0441,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Śliz and Wilk, 2020)",htc,Lignin/cellulose,other_biomass,44.9,6.02,0.33,46.78,93.8,91.84,6.05,2.12,200,30,61.0,20.61,70.64,70.37
Wet-Waste-Biomass-Opt::htc::0442,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Śliz and Wilk, 2020)",htc,Lignin/cellulose,other_biomass,44.9,6.02,0.33,46.78,93.8,91.84,6.05,2.12,200,60,60.9,20.91,71.55,71.21
Wet-Waste-Biomass-Opt::htc::0443,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Śliz and Wilk, 2020)",htc,Lignin/cellulose,other_biomass,44.9,6.02,0.33,46.78,93.8,91.84,6.05,2.12,200,90,60.36,20.95,71.05,70.71
Wet-Waste-Biomass-Opt::htc::0444,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Śliz and Wilk, 2020)",htc,Lignin/cellulose,other_biomass,44.9,6.02,0.33,46.78,95.2,91.84,6.05,2.12,220,5,59.2,20.59,68.49,68.3
Wet-Waste-Biomass-Opt::htc::0445,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Śliz and Wilk, 2020)",htc,Lignin/cellulose,other_biomass,44.9,6.02,0.33,46.78,95.2,91.84,6.05,2.12,220,60,55.96,21.73,68.32,67.92
Wet-Waste-Biomass-Opt::htc::0446,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Śliz and Wilk, 2020)",htc,Lignin/cellulose,other_biomass,44.9,6.02,0.33,46.78,95.2,91.84,6.05,2.12,200,60,62.85,20.68,73.03,72.65
Wet-Waste-Biomass-Opt::htc::0447,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Śliz and Wilk, 2020)",htc,Lignin/cellulose,other_biomass,44.9,6.02,0.33,46.78,95.2,91.84,6.05,2.12,200,240,70.0,21.35,83.97,83.1
Wet-Waste-Biomass-Opt::htc::0448,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,150,60,77.93,19.11,78.87,79.11
Wet-Waste-Biomass-Opt::htc::0449,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,180,60,63.68,20.71,69.84,69.42
Wet-Waste-Biomass-Opt::htc::0450,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,210,60,60.55,21.6,69.27,68.54
Wet-Waste-Biomass-Opt::htc::0451,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240,60,46.25,25.72,63.0,60.54
Wet-Waste-Biomass-Opt::htc::0452,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,270,60,30.95,29.71,48.7,45.62
Wet-Waste-Biomass-Opt::htc::0453,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,300,60,29.0,29.69,45.6,43.27
Wet-Waste-Biomass-Opt::htc::0454,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240,30,50.96,25.03,67.55,64.97
Wet-Waste-Biomass-Opt::htc::0455,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240,45,47.55,25.35,63.84,61.46
Wet-Waste-Biomass-Opt::htc::0456,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240,90,41.24,27.61,60.3,57.26
Wet-Waste-Biomass-Opt::htc::0457,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240,120,40.15,27.71,58.92,56.29
Wet-Waste-Biomass-Opt::htc::0458,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao et al., 2016)",htc,Food waste,food_waste,47.06,6.85,0.83,37.08,95.2,76.11,15.71,8.18,240,180,40.0,28.11,59.55,56.63
